Section,Lon,Lat,NZE,NZN
Bathymetry 2,171.42425,-38.64456667,2372824.273,6283641.289
Bathymetry 2,171.4614333,-38.67936667,2376127.365,6279827.075
Bathymetry 2,171.5121333,-38.72753333,2380627.347,6274544.861
Bathymetry 2,171.5662333,-38.77303333,2385412.654,6269561.264
Bathymetry 2,171.6034333,-38.80511667,2388700.899,6266044.463
Bathymetry 2,171.6644167,-38.84795,2394069.86,6261361.335
Bathymetry 2,171.71855,-38.89071667,2398837.413,6256674.326
Bathymetry 2,171.7524333,-38.91211667,2401810.799,6254335.796
Bathymetry 2,171.7863833,-38.92821667,2404780.648,6252585.155
Bathymetry 2,171.8306,-38.93908333,2408632.745,6251425.868
Bathymetry 2,171.89875,-38.93945,2414546.439,6251455.438
Bathymetry 2,171.96695,-38.93716667,2420461.053,6251774.946
Bathymetry 2,172.0179667,-38.94805,2424899.818,6250612.214
Bathymetry 2,172.0620833,-38.96951667,2428750.036,6248265.557
Bathymetry 2,172.1130333,-38.98833333,2433187.579,6246216.937
Bathymetry 2,172.1504667,-38.9965,2436440.821,6245338.776
Bathymetry 2,172.1948833,-38.9835,2440279.136,6246815.517
Bathymetry 2,172.2804333,-38.94951667,2447668.687,6250647.8
Bathymetry 2,172.3250833,-38.90998333,2451511.884,6255066.091
Bathymetry 2,172.3459333,-38.86765,2453290.852,6259780.19
Bathymetry 2,172.38065,-38.79881667,2456259.162,6267444.599
Bathymetry 2,172.4223333,-38.71398333,2459829.969,6276888.129
Bathymetry 2,172.4706333,-38.65038333,2463998.066,6283974.151
Bathymetry 2,172.5154333,-38.5974,2467873.996,6289877.127
Bathymetry 2,172.5533333,-38.5523,2471157.481,6294900.011
Bathymetry 2,172.598,-38.51255,2475037.814,6299329.214
Bathymetry 2,172.6425333,-38.4888,2478916.094,6301979.328
Bathymetry 2,172.7109167,-38.46516667,2484879.456,6304619.278
Bathymetry 2,172.7861333,-38.4389,2491443.045,6307547.834
Bathymetry 2,172.8716833,-38.40198333,2498913.687,6311653.818
Bathymetry 2,172.9537667,-38.37305,2506088.251,6314866.144
Bathymetry 2,173.0185833,-38.36541667,2511755.401,6315708.683
Bathymetry 2,173.0595,-38.36561667,2515332.483,6315681.194
Bathymetry 2,173.1241833,-38.374,2520984.999,6314738.736
Bathymetry 2,173.1855333,-38.37436667,2526347.452,6314683.339
Bathymetry 2,173.2299833,-38.35856667,2530238.951,6316424.724
Bathymetry 2,173.2643,-38.3347,2533249.545,6319063.33
Bathymetry 2,173.28165,-38.30003333,2534782.831,6322906.125
Bathymetry 2,173.3128,-38.24668333,2537534.995,6328817.523
Bathymetry 2,173.3779167,-38.20956667,2543258,6332910.461
Bathymetry 2,173.4361,-38.1831,2548372.12,6335820.381
Bathymetry 2,173.49105,-38.13786667,2553219.998,6340812.174
Bathymetry 2,173.5462,-38.06841667,2558110.591,6348489.082
Bathymetry 2,173.5943833,-38.0177,2562382.53,6354087.845
Bathymetry 2,173.6426167,-37.96156667,2566669.727,6360285.407
Bathymetry 2,173.68745,-37.90265,2570667.124,6366792.065
Bathymetry 2,173.7391667,-37.83838333,2575282.388,6373884.776
Bathymetry 2,173.8115,-37.75528333,2581743.337,6383046.878
Bathymetry 2,173.8598667,-37.68276667,2586091.687,6391051.581
Bathymetry 2,173.8772667,-37.64238333,2587675.348,6395517.35
Bathymetry 2,173.8844333,-37.60463333,2588353.82,6399700.435
Bathymetry 2,173.8776667,-37.5992,2587762.856,6400310.031
Bathymetry 2,173.8332667,-37.60975,2583829.506,6399180.835
Bathymetry 2,173.7785,-37.63373333,2578967.262,6396567.708
Bathymetry 2,173.7443,-37.64705,2575934.235,6395118.667
Bathymetry 2,173.73075,-37.63886667,2574746.748,6396038.235
Bathymetry 2,173.7583167,-37.60391667,2577217.373,6399894.628
Bathymetry 2,173.8132167,-37.56371667,2582111.221,6404308.604
Bathymetry 2,173.8442,-37.53145,2584886.635,6407861.579
Bathymetry 2,173.8718667,-37.48565,2587387.47,6412918.836
Bathymetry 2,173.8791,-37.4397,2588083.151,6418011.921
Bathymetry 2,173.9002167,-37.364,2590046.198,6426393.16
Bathymetry 2,173.9043,-37.29085,2590499.503,6434507.947
Bathymetry 2,173.9083333,-37.22305,2590942.53,6442028.899
Bathymetry 2,173.8986833,-37.15781667,2590167.572,6449278.686
Bathymetry 2,173.8754333,-37.08975,2588185.564,6456856.304
Bathymetry 2,173.8486,-37.04063333,2585858.408,6462333.718
Bathymetry 2,173.83545,-36.98613333,2584752.85,6468395.121
Bathymetry 2,173.8257167,-36.9316,2583950.196,6474456.87
Bathymetry 2,173.7987833,-36.89328333,2581594.178,6478734.636
Bathymetry 2,173.7616333,-36.8549,2578324.601,6483028.289
Bathymetry 2,173.7177,-36.81373333,2574449.298,6487635.44
Bathymetry 2,173.66355,-36.76975,2569660.299,6492561.744
Bathymetry 2,173.6197167,-36.71486667,2565797.807,6498687.538
Bathymetry 2,173.5898,-36.62995,2563201.682,6508135.092
Bathymetry 2,173.56315,-36.56138333,2560878.059,6515764.846
Bathymetry 2,173.5431833,-36.50648333,2559137.553,6521872.464
Bathymetry 2,173.5268667,-36.42416667,2557745.184,6531020.309
Bathymetry 2,173.5102,-36.38291667,2556284.409,6535610.058
Bathymetry 2,173.4834167,-36.32786667,2553924.755,6541737.884
Bathymetry 2,173.4363833,-36.25065,2549758.479,6550337.963
Bathymetry 2,173.3823167,-36.19535,2544935.956,6556507.55
Bathymetry 2,173.33155,-36.15655,2540393.233,6560841.512
Bathymetry 2,173.2671833,-36.11213333,2534624.371,6565802.998
Bathymetry 2,173.1959167,-36.0759,2528223.157,6569855.29
Bathymetry 2,173.1281,-36.03693333,2522128.115,6574205.371
Bathymetry 2,173.0295333,-36.00605,2513250.761,6577662.162
Bathymetry 2,172.9377333,-35.97793333,2504976.227,6580802.11
Bathymetry 2,172.8834,-35.95556667,2500076.733,6583292.596
Bathymetry 2,172.8120833,-35.92478333,2493641.556,6586715.861
Bathymetry 2,172.7170667,-35.8773,2485059.665,6591988.145
Bathymetry 2,172.67315,-35.83285,2481087.647,6596920.641
Bathymetry 2,172.6190333,-35.78555,2476188.233,6602166.794
Bathymetry 2,172.5443833,-35.74638333,2469426.323,6606503.98
Bathymetry 2,172.48335,-35.71005,2463891.635,6610525.116
Bathymetry 2,172.4087833,-35.66256667,2457121.76,6615777.079
Bathymetry 2,172.3614833,-35.61521667,2452816.122,6621019.154
Bathymetry 2,172.3144167,-35.54006667,2448513.934,6629346.09
Bathymetry 2,172.2978667,-35.48448333,2446985.533,6635511.032
Bathymetry 2,172.3051833,-35.429,2447624.237,6641673.854
Bathymetry 2,172.3159,-35.37071667,2448572.027,6648148.508
Bathymetry 2,172.3164833,-35.304,2448595.645,6655555.421
Bathymetry 2,172.3103,-35.2316,2448000.924,6663590.57
Bathymetry 2,172.28355,-35.17295,2445537.047,6670091.439
Bathymetry 2,172.2531833,-35.13655,2442751.068,6674120.27
Bathymetry 2,172.1818167,-35.11383333,2436229.93,6676610.995
Bathymetry 2,172.0933,-35.10216667,2428147.429,6677861.482
Bathymetry 2,172.0320667,-35.08508333,2422548.088,6679723.168
Bathymetry 2,171.9949,-35.04858333,2419128.337,6683752.722
Bathymetry 2,171.9477,-34.98966667,2414771.162,6690263.272
Bathymetry 2,171.9346333,-34.92535,2413524.76,6697394.919
Bathymetry 2,171.9382833,-34.89743333,2413835.944,6700496.541
Bathymetry 2,171.9623833,-34.8696,2416018.555,6703602.125
Bathymetry 2,172.01055,-34.81953333,2420389.154,6709189.662
Bathymetry 2,172.0143667,-34.77196667,2420704.477,6714471.865
Bathymetry 2,171.99445,-34.71023333,2418835.022,6721312.213
Bathymetry 2,171.95385,-34.67636667,2415087.501,6725046.133
Bathymetry 2,171.8926167,-34.66198333,2409460.47,6726602.178
Bathymetry 2,171.8519333,-34.63651667,2405706.871,6729400.335
Bathymetry 2,171.8115833,-34.57175,2401945.991,6736559.639
Bathymetry 2,171.7541333,-34.51526667,2396616.729,6742784.703
Bathymetry 2,171.6863,-34.47553333,2390343.409,6747139.22
Bathymetry 2,171.6219,-34.433,2384377.125,6751803.991
Bathymetry 2,171.5472667,-34.3932,2377466.646,6756152.346
Bathymetry 2,171.4792167,-34.37871667,2371186.946,6757692.804
Bathymetry 2,171.4212667,-34.38118333,2365856.44,6757358.687
Bathymetry 2,171.3837,-34.3894,2362409.658,6756405.909
Bathymetry 2,171.3598667,-34.38645,2360212.193,6756707.008
Bathymetry 2,171.34995,-34.34981667,2359249.812,6760762.76
Bathymetry 2,171.3333833,-34.29343333,2357647.372,6767003.287
Bathymetry 2,171.30675,-34.22283333,2355095.749,6774810.003
Bathymetry 2,171.28355,-34.14375,2352845.984,6783561.506
Bathymetry 2,171.2499333,-34.08993333,2349666.952,6789495.563
Bathymetry 2,171.2162167,-34.04738333,2346491.676,6794178.076
Bathymetry 2,171.1722,-34.01321667,2342374.049,6797916.568
Bathymetry 2,171.1076,-33.99306667,2336371.807,6800071.587
Bathymetry 2,171.0330167,-33.94738333,2329402.235,6805044.18
Bathymetry 2,170.9892833,-33.87925,2325244.216,6812547.262
Bathymetry 2,170.9524,-33.80825,2321710.804,6820376.521
Bathymetry 2,170.9288333,-33.77411667,2319469.733,6824131.808
Bathymetry 2,170.9258,-33.73158333,2319116.953,6828847.9
Bathymetry 2,170.9332333,-33.66073333,2319688.028,6836720.58
Bathymetry 2,170.9642333,-33.6212,2322500.131,6841149.833
Bathymetry 2,171.0018833,-33.60438333,2325968.288,6843066.303
Bathymetry 2,171.04635,-33.58478333,2330066.205,6845299.068
Bathymetry 2,171.0975833,-33.57371667,2334806.791,6846591.866
Bathymetry 2,171.1418833,-33.57398333,2338920.805,6846616.878
Bathymetry 2,171.1623,-33.57978333,2340824.913,6845998.143
Bathymetry 2,171.20295,-33.60841667,2344639.13,6842870.08
Bathymetry 2,171.2265667,-33.63695,2346870.474,6839732.356
Bathymetry 2,171.2467167,-33.6711,2348786.683,6835967.166
Bathymetry 2,171.26015,-33.69671667,2350067.349,6833140.664
Bathymetry 2,171.28375,-33.72521667,2352293.764,6830005.499
Bathymetry 2,171.3210167,-33.75095,2355781.836,6827191.778
Bathymetry 2,171.3652667,-33.75971667,2359893.573,6826266.632
Bathymetry 2,171.4368667,-33.7573,2366525.003,6826608.092
Bathymetry 2,171.5289667,-33.74935,2375049.719,6827578.189
Bathymetry 2,171.5664333,-33.7524,2378524.544,6827273.815
Bathymetry 2,171.61735,-33.77536667,2383265.458,6824770.746
Bathymetry 2,171.6579667,-33.80961667,2387061.263,6821005.744
Bathymetry 2,171.6781833,-33.83803333,2388960.562,6817870.2
Bathymetry 2,171.72565,-33.86663333,2393380.506,6814735.225
Bathymetry 2,171.7562,-33.88095,2396220.129,6813170.326
Bathymetry 2,171.7766,-33.88673333,2398112.511,6812543.866
Bathymetry 2,171.8173833,-33.90113333,2401897.337,6810975.669
Bathymetry 2,171.8513667,-33.91265,2405049.783,6809721.441
Bathymetry 2,171.8922333,-33.91855,2408833.589,6809093.686
Bathymetry 2,171.94005,-33.9047,2413245.348,6810659.311
Bathymetry 2,171.9676,-33.8709,2415770.07,6814424.151
Bathymetry 2,171.9577,-33.83405,2414828.631,6818505.328
Bathymetry 2,171.917,-33.81113333,2411044.969,6821022.711
Bathymetry 2,171.8252333,-33.77943333,2402523.359,6824479.083
Bathymetry 2,171.7709333,-33.75361667,2397472.003,6827304.044
Bathymetry 2,171.7337,-33.72221667,2393994.322,6830758.871
Bathymetry 2,171.7032833,-33.69368333,2391148.98,6833899.984
Bathymetry 2,171.7238833,-33.6768,2393043.319,6835788.095
Bathymetry 2,171.7545667,-33.67413333,2395885.841,6836106.684
Bathymetry 2,171.81925,-33.68303333,2401890.306,6835165.48
Bathymetry 2,171.88735,-33.69193333,2408210.162,6834223.093
Bathymetry 2,171.9690167,-33.7066,2415789.892,6832645.248
Bathymetry 2,172.0541,-33.72411667,2423685.275,6830747.742
Bathymetry 2,172.1289667,-33.7359,2430628.093,6829475.783
Bathymetry 2,172.1936667,-33.7448,2436625.963,6828515.187
Bathymetry 2,172.2344667,-33.75636667,2440410.052,6827247.477
Bathymetry 2,172.2854833,-33.77083333,2445140.333,6825660.025
Bathymetry 2,172.33305,-33.78528333,2449549.673,6824071.392
Bathymetry 2,172.3772167,-33.80255,2453643.636,6822167.822
Bathymetry 2,172.435,-33.8227,2458996.893,6819945.513
Bathymetry 2,172.4757667,-33.83711667,2462772.274,6818353.753
Bathymetry 2,172.52675,-33.8544,2467492.022,6816443.904
Bathymetry 2,172.5879,-33.8774,2473150.721,6813898.644
Bathymetry 2,172.6320167,-33.9003,2477231.566,6811361.122
Bathymetry 2,172.6829333,-33.92605,2481938.879,6808505.807
Bathymetry 2,172.7575667,-33.96608333,2488833.791,6804062.7
Bathymetry 2,172.8017167,-33.98613333,2492910.187,6801834.871
Bathymetry 2,172.839,-34.00898333,2496350.088,6799295.946
Bathymetry 2,172.9034,-34.05171667,2502286.971,6794545.609
Bathymetry 2,172.9542833,-34.08025,2506975.349,6791369.839
Bathymetry 2,173.0017833,-34.10593333,2511349.62,6788508.869
Bathymetry 2,173.05265,-34.13728333,2516029.6,6785016.394
Bathymetry 2,173.0966833,-34.16856667,2520076.368,6781531.586
Bathymetry 2,173.1509667,-34.19708333,2525066.233,6778347.69
Bathymetry 2,173.2018667,-34.22276667,2529742.737,6775477.01
Bathymetry 2,173.2594833,-34.26253333,2535026.488,6771038.704
Bathymetry 2,173.3068833,-34.29943333,2539366.953,6766921.042
Bathymetry 2,173.3407667,-34.32216667,2542469.98,6764380.527
Bathymetry 2,173.4052333,-34.3563,2548376.295,6760555.558
Bathymetry 2,173.4731333,-34.38766667,2554595.976,6757031.396
Bathymetry 2,173.5445333,-34.41058333,2561140.571,6754437.764
Bathymetry 2,173.6125667,-34.42505,2567380.6,6752779.644
Bathymetry 2,173.6567167,-34.44216667,2571420.942,6750844.181
Bathymetry 2,173.7075833,-34.47336667,2576061.47,6747338.824
Bathymetry 2,173.7484333,-34.47923333,2579807.429,6746650.574
Bathymetry 2,173.7998,-34.45143333,2584558.751,6749684.904
Bathymetry 2,173.8646167,-34.44338333,2590524.628,6750512.313
Bathymetry 2,173.9222833,-34.47746667,2595779.049,6746670.341
Bathymetry 2,173.95275,-34.50291667,2598543.333,6743813.713
Bathymetry 2,174.00365,-34.5285,2603181.621,6740917.841
Bathymetry 2,174.05095,-34.5765,2607454.017,6735537.353
Bathymetry 2,174.0676333,-34.61868333,2608922.459,6730837.797
Bathymetry 2,174.0980833,-34.6441,2611676.549,6727980.735
Bathymetry 2,174.1457,-34.6556,2616024.071,6726644.549
Bathymetry 2,174.1800833,-34.62215,2619229.436,6730310.214
Bathymetry 2,174.1839167,-34.57166667,2619661.906,6735905.193
Bathymetry 2,174.1536,-34.53218333,2616942.017,6740324.731
Bathymetry 2,174.1403167,-34.48998333,2615788.129,6745022.943
Bathymetry 2,174.1405,-34.4675,2615839.864,6747516.654
Bathymetry 2,174.1542,-34.46196667,2617107.173,6748112.74
Bathymetry 2,174.1915833,-34.47341667,2620523.472,6746793.524
Bathymetry 2,174.2389333,-34.51585,2624802.916,6742022.525
Bathymetry 2,174.3407667,-34.56416667,2634067.742,6736518.2
Bathymetry 2,174.4224167,-34.5843,2641523.218,6734162.028
Bathymetry 2,174.47685,-34.59585,2646495.172,6732795.552
Bathymetry 2,174.5447833,-34.62148333,2652675.914,6729841.827
Bathymetry 2,174.60245,-34.65548333,2657894.341,6725973.229
Bathymetry 2,174.6157333,-34.6948,2659030.304,6721588.853
Bathymetry 2,174.6256,-34.7369,2659846.312,6716901.408
Bathymetry 2,174.656,-34.76786667,2662564.556,6713413.086
Bathymetry 2,174.6796833,-34.78761667,2664690.18,6711180.208
Bathymetry 2,174.73065,-34.80748333,2669311.075,6708884.413
Bathymetry 2,174.8125833,-34.79118333,2676845.988,6710540.16
Bathymetry 2,174.9012167,-34.7917,2684956.918,6710310.85
Bathymetry 2,174.9727333,-34.79771667,2691487.578,6709499.291
Bathymetry 2,175.0306167,-34.80645,2696762.805,6708410.326
Bathymetry 2,175.09855,-34.83203333,2702912.305,6705427.115
Bathymetry 2,175.18005,-34.86608333,2710275.657,6701469.912
Bathymetry 2,175.22065,-34.90266667,2713887.196,6697319.364
Bathymetry 2,175.24755,-34.94475,2716228.254,6692588.695
Bathymetry 2,175.2471333,-34.99223333,2716057.258,6687321.529
Bathymetry 2,175.2332667,-35.02005,2714713.699,6684267.24
Bathymetry 2,175.2228,-35.04791667,2713681.048,6681199.486
Bathymetry 2,175.2086167,-35.1092,2712217.744,6674432.658
Bathymetry 2,175.2356333,-35.13723333,2714602.547,6671260.814
Bathymetry 2,175.3138,-35.16556667,2721644.893,6667935.052
Bathymetry 2,175.3988667,-35.18278333,2729343.777,6665820.026
Bathymetry 2,175.4531667,-35.20815,2734212.634,6662871.339
Bathymetry 2,175.4971167,-35.25016667,2738084.583,6658098.974
Bathymetry 2,175.5101167,-35.3226,2739042.135,6650029.714
Bathymetry 2,175.5266333,-35.38385,2740351.857,6643192.061
Bathymetry 2,175.5334167,-35.38666667,2740959.326,6642862.116
Bathymetry 2,175.6019,-35.35093333,2747296.592,6646647.894
Bathymetry 2,175.62955,-35.30661667,2749954.078,6651491.242
Bathymetry 2,175.6607333,-35.24835,2752981.663,6657872.112
Bathymetry 2,175.7190667,-35.20415,2758439.026,6662617.169
Bathymetry 2,175.7532333,-35.19598333,2761578.131,6663428.735
Bathymetry 2,175.79045,-35.22683333,2764861.756,6659901.751
Bathymetry 2,175.8239667,-35.29105,2767690.013,6652682.061
Bathymetry 2,175.84405,-35.33288333,2769370.486,6647983.359
Bathymetry 2,175.86765,-35.36361667,2771407.681,6644505.64
Bathymetry 2,175.8673333,-35.39973333,2771251.375,6640499.595
Bathymetry 2,175.86695,-35.44418333,2771059.542,6635569.248
Bathymetry 2,175.9383833,-35.46125,2777483.207,6633466.844
Bathymetry 2,175.9928667,-35.46433333,2782417.301,6632962.123
Bathymetry 2,176.0436667,-35.50348333,2786881.779,6628464.533
Bathymetry 2,176.04335,-35.53955,2786718.087,6624464.221
Bathymetry 2,176.0328,-35.57553333,2785627.161,6620504.446
Bathymetry 2,176.08015,-35.61738333,2789760.267,6615716.209
Bathymetry 2,176.1377333,-35.65928333,2794814.982,6610888.179
Bathymetry 2,176.1989833,-35.67071667,2800315.533,6609425.149
Bathymetry 2,176.2572333,-35.6378,2805720.208,6612888.362
Bathymetry 2,176.346,-35.61893333,2813836.575,6614687.949
Bathymetry 2,176.3901833,-35.63581667,2817768.815,6612666.099
Bathymetry 2,176.4103167,-35.67193333,2819441.322,6608591.018
Bathymetry 2,176.4541167,-35.73031667,2823159.183,6601964.086
Bathymetry 2,176.45385,-35.76075,2823006.239,6598588.979
Bathymetry 2,176.4431333,-35.81598333,2821804.056,6592498.847
Bathymetry 2,176.4393667,-35.85741667,2821288.897,6587915.649
Bathymetry 2,176.4528333,-35.87405,2822434.518,6586024.199
Bathymetry 2,176.4935167,-35.89915,2826000.028,6583098.854
Bathymetry 2,176.5001167,-35.92403333,2826488.853,6580315.623
Bathymetry 2,176.4928833,-35.9709,2825635.293,6575142.217
Bathymetry 2,176.4552,-35.99275,2822144.649,6572849.211
Bathymetry 2,176.4207833,-36.03115,2818880.705,6568707.91
Bathymetry 2,176.4136,-36.07245,2818060.134,6564151.343
Bathymetry 2,176.4130833,-36.13026667,2817770.855,6557740.047
Bathymetry 2,176.45385,-36.14703333,2821367.93,6555740.626
Bathymetry 2,176.4878167,-36.15823333,2824375.626,6554380.759
Bathymetry 2,176.5045333,-36.19685,2825712.861,6550039.25
Bathymetry 2,176.4734667,-36.24066667,2822732.61,6545287.335
Bathymetry 2,176.4457833,-36.28723333,2820047.647,6540217.865
Bathymetry 2,176.4623333,-36.34225,2821299.225,6534058.772
Bathymetry 2,176.4621167,-36.36696667,2821174.387,6531318.124
Bathymetry 2,176.4005,-36.39678333,2815522.172,6528221.767
Bathymetry 2,176.3593167,-36.42946667,2811693.857,6524735.523
Bathymetry 2,176.3521,-36.47328333,2810865.753,6519899.831
Bathymetry 2,176.3685833,-36.5364,2812079.883,6512844.25
Bathymetry 2,176.3816833,-36.59671667,2813000.575,6506110.481
Bathymetry 2,176.38115,-36.65688333,2812701.654,6499439.254
Bathymetry 2,176.3978333,-36.69798333,2814020.016,6494824.68
Bathymetry 2,176.4008667,-36.739,2814118.628,6490265.392
Bathymetry 2,176.4105,-36.80456667,2814702.267,6482961.049
Bathymetry 2,176.4337833,-36.87016667,2816500.489,6475606.574
Bathymetry 2,176.4435833,-36.91656667,2817176.298,6470427.215
Bathymetry 2,176.4533833,-36.96566667,2817839.459,6464948.382
Bathymetry 2,176.4633167,-36.99838333,2818583.426,6461285.989
Bathymetry 2,176.4938,-37.02033333,2821200.266,6458746.625
Bathymetry 2,176.53445,-37.04778333,2824695.288,6455560.947
Bathymetry 2,176.5888667,-37.06168333,2829470.944,6453827.628
Bathymetry 2,176.6671667,-37.07301667,2836378.535,6452289.845
Bathymetry 2,176.76245,-37.08988333,2844767.048,6450069.703
Bathymetry 2,176.84405,-37.1121,2851910.862,6447299.748
Bathymetry 2,176.9188,-37.13968333,2858416.119,6443954.972
Bathymetry 2,176.9798,-37.17806667,2863643.21,6439461.487
Bathymetry 2,177.0306,-37.21636667,2867960.465,6435014.393
Bathymetry 2,177.0780333,-37.24648333,2872015.636,6431485.852
Bathymetry 2,177.1289333,-37.2712,2876401.902,6428539.937
Bathymetry 2,177.1798667,-37.29316667,2880802.164,6425896.413
Bathymetry 2,177.23415,-37.32331667,2885453.704,6422329.284
Bathymetry 2,177.2679333,-37.35603333,2888273.349,6418560.992
Bathymetry 2,177.2778167,-37.394,2888948.376,6414310.231
Bathymetry 2,177.2876667,-37.43466667,2889605.283,6409760.217
Bathymetry 2,177.2907333,-37.47256667,2889676.406,6405545.44
Bathymetry 2,177.2972667,-37.50506667,2890081.948,6401914.762
Bathymetry 2,177.3107667,-37.52136667,2891187.913,6400050.704
Bathymetry 2,177.3311167,-37.53228333,2892926.769,6398754.283
